-11.43	19	19.00	0.00
-9.80	12	12.00	0.00
-8.16	23	23.00	0.00
-6.53	29	29.00	0.00
-4.90	371	371.00	0.00
-3.27	1206	1206.00	0.00
-1.63	1259	1259.00	0.00
0.00	852	852.00	0.00
1.63	243	243.00	0.00
3.27	14	14.00	0.00
4.90	14	14.00	0.00
6.53	6	6.00	0.00
8.16	11	11.00	0.00
9.80	19	19.00	0.00
11.43	10	10.00	0.00
