-11.43	23	23.00	0.00
-9.80	21	21.00	0.00
-8.16	22	22.00	0.00
-6.53	51	51.00	0.00
-4.90	453	453.00	0.00
-3.27	1187	1187.00	0.00
-1.63	1358	1358.00	0.00
0.00	872	872.00	0.00
1.63	225	225.00	0.00
3.27	13	13.00	0.00
4.90	12	12.00	0.00
6.53	9	9.00	0.00
8.16	20	20.00	0.00
9.80	17	17.00	0.00
11.43	27	27.00	0.00
-11.43	23	23.00	0.00
-9.80	20	20.00	0.00
-8.16	21	21.00	0.00
-6.53	48	48.00	0.00
-4.90	405	405.00	0.00
-3.27	1223	1223.00	0.00
-1.63	1356	1356.00	0.00
0.00	932	932.00	0.00
1.63	240	240.00	0.00
3.27	12	12.00	0.00
4.90	9	9.00	0.00
6.53	10	10.00	0.00
8.16	27	27.00	0.00
9.80	22	22.00	0.00
11.43	34	34.00	0.00
