-11.43	13	13.00	0.00
-9.80	22	22.00	0.00
-8.16	27	27.00	0.00
-6.53	68	68.00	0.00
-4.90	109	109.00	0.00
-3.27	274	274.00	0.00
-1.63	232	232.00	0.00
0.00	181	181.00	0.00
1.63	60	60.00	0.00
3.27	27	27.00	0.00
4.90	12	12.00	0.00
6.53	15	15.00	0.00
8.16	12	12.00	0.00
9.80	13	13.00	0.00
11.43	12	12.00	0.00
-11.43	14	14.00	0.00
-9.80	19	19.00	0.00
-8.16	28	28.00	0.00
-6.53	81	81.00	0.00
-4.90	129	129.00	0.00
-3.27	252	252.00	0.00
-1.63	266	266.00	0.00
0.00	167	167.00	0.00
1.63	69	69.00	0.00
3.27	15	15.00	0.00
4.90	17	17.00	0.00
6.53	13	13.00	0.00
8.16	13	13.00	0.00
9.80	21	21.00	0.00
11.43	19	19.00	0.00
