-60.00	11	11.00	0.00
-51.43	34	34.00	0.00
-42.86	57	57.00	0.00
-34.29	133	133.00	0.00
-25.71	164	164.00	0.00
-17.14	206	206.00	0.00
-8.57	207	207.00	0.00
0.00	211	211.00	0.00
8.57	172	172.00	0.00
17.14	110	110.00	0.00
25.71	60	60.00	0.00
34.29	24	24.00	0.00
42.86	21	21.00	0.00
51.43	8	8.00	0.00
60.00	24	24.00	0.00
-60.00	13	13.00	0.00
-51.43	31	31.00	0.00
-42.86	75	75.00	0.00
-34.29	116	116.00	0.00
-25.71	154	154.00	0.00
-17.14	220	220.00	0.00
-8.57	218	218.00	0.00
0.00	188	188.00	0.00
8.57	160	160.00	0.00
17.14	115	115.00	0.00
25.71	63	63.00	0.00
34.29	27	27.00	0.00
42.86	23	23.00	0.00
51.43	7	7.00	0.00
60.00	10	10.00	0.00
