-100.00	13	13.00	0.00
-85.71	11	11.00	0.00
-71.43	11	11.00	0.00
-57.14	11	11.00	0.00
-42.86	27	27.00	0.00
-28.57	33	33.00	0.00
-14.29	37	37.00	0.00
0.00	45	45.00	0.00
14.29	37	37.00	0.00
28.57	24	24.00	0.00
42.86	15	15.00	0.00
57.14	16	16.00	0.00
71.43	10	10.00	0.00
85.71	12	12.00	0.00
100.00	11	11.00	0.00
-100.00	18	18.00	0.00
-85.71	12	12.00	0.00
-71.43	11	11.00	0.00
-57.14	11	11.00	0.00
-42.86	24	24.00	0.00
-28.57	26	26.00	0.00
-14.29	36	36.00	0.00
0.00	27	27.00	0.00
14.29	21	21.00	0.00
28.57	25	25.00	0.00
42.86	24	24.00	0.00
57.14	21	21.00	0.00
71.43	24	24.00	0.00
85.71	9	9.00	0.00
100.00	20	20.00	0.00
-100.00	15	16.50	1.50
-85.71	13	12.50	0.50
-71.43	18	14.50	3.50
-57.14	18	14.50	3.50
-42.86	22	23.00	1.00
-28.57	22	24.00	2.00
-14.29	35	35.50	0.50
0.00	30	28.50	1.50
14.29	30	25.50	4.50
28.57	28	26.50	1.50
42.86	25	24.50	0.50
57.14	12	16.50	4.50
71.43	6	15.00	9.00
85.71	16	12.50	3.50
100.00	10	15.00	5.00
-100.00	21	18.00	1.73
-85.71	21	15.33	2.85
-71.43	20	16.33	2.73
-57.14	18	15.67	2.33
-42.86	31	25.67	2.73
-28.57	22	23.33	1.33
-14.29	27	32.67	2.85
0.00	30	29.00	1.00
14.29	35	28.67	4.10
28.57	25	26.00	1.00
42.86	28	25.67	1.20
57.14	18	17.00	2.65
71.43	19	16.33	5.36
85.71	13	12.67	2.03
100.00	12	14.00	3.06
-100.00	16	17.50	1.32
-85.71	20	16.50	2.33
-71.43	10	14.75	2.50
-57.14	26	18.25	3.07
-42.86	23	25.00	2.04
-28.57	36	26.50	3.30
-14.29	26	31.00	2.61
0.00	35	30.50	1.66
14.29	25	27.75	3.04
28.57	32	27.50	1.66
42.86	14	22.75	3.04
57.14	28	19.75	3.33
71.43	19	17.00	3.85
85.71	10	12.00	1.58
100.00	9	12.75	2.50
-100.00	17	17.40	1.03
-85.71	11	15.40	2.11
-71.43	14	14.60	1.94
-57.14	18	18.20	2.37
-42.86	22	24.40	1.69
-28.57	38	28.80	3.44
-14.29	31	31.00	2.02
0.00	32	30.80	1.32
14.29	32	28.60	2.50
28.57	27	27.40	1.29
42.86	21	22.40	2.38
57.14	21	20.00	2.59
71.43	9	15.40	3.39
85.71	23	14.20	2.52
100.00	13	12.80	1.93
