-100.00	32	32.00	0.00
-85.71	33	33.00	0.00
-71.43	36	36.00	0.00
-57.14	46	46.00	0.00
-42.86	66	66.00	0.00
-28.57	82	82.00	0.00
-14.29	119	119.00	0.00
0.00	98	98.00	0.00
14.29	92	92.00	0.00
28.57	73	73.00	0.00
42.86	67	67.00	0.00
57.14	62	62.00	0.00
71.43	46	46.00	0.00
85.71	36	36.00	0.00
100.00	24	24.00	0.00
-100.00	21	21.00	0.00
-85.71	31	31.00	0.00
-71.43	44	44.00	0.00
-57.14	49	49.00	0.00
-42.86	78	78.00	0.00
-28.57	80	80.00	0.00
-14.29	101	101.00	0.00
0.00	87	87.00	0.00
14.29	81	81.00	0.00
28.57	86	86.00	0.00
42.86	57	57.00	0.00
57.14	49	49.00	0.00
71.43	46	46.00	0.00
85.71	40	40.00	0.00
100.00	27	27.00	0.00
