-100.00	26	26.00	0.00
-85.71	44	44.00	0.00
-71.43	35	35.00	0.00
-57.14	70	70.00	0.00
-42.86	74	74.00	0.00
-28.57	74	74.00	0.00
-14.29	96	96.00	0.00
0.00	89	89.00	0.00
14.29	86	86.00	0.00
28.57	81	81.00	0.00
42.86	67	67.00	0.00
57.14	45	45.00	0.00
71.43	23	23.00	0.00
85.71	30	30.00	0.00
100.00	37	37.00	0.00
-100.00	23	24.50	1.50
-85.71	32	38.00	6.00
-71.43	43	39.00	4.00
-57.14	46	58.00	12.00
-42.86	67	70.50	3.50
-28.57	94	84.00	10.00
-14.29	102	99.00	3.00
0.00	80	84.50	4.50
14.29	74	80.00	6.00
28.57	75	78.00	3.00
42.86	50	58.50	8.50
57.14	49	47.00	2.00
71.43	35	29.00	6.00
85.71	28	29.00	1.00
100.00	18	27.50	9.50
-100.00	20	23.00	1.73
-85.71	26	34.00	5.29
-71.43	30	36.00	3.79
-57.14	42	52.67	8.74
-42.86	70	70.33	2.03
-28.57	100	89.33	7.86
-14.29	111	103.00	4.36
