-150.00	42	42.00	0.00
-128.57	53	53.00	0.00
-107.14	69	69.00	0.00
-85.71	47	47.00	0.00
-64.29	64	64.00	0.00
-42.86	57	57.00	0.00
-21.43	36	36.00	0.00
0.00	28	28.00	0.00
21.43	23	23.00	0.00
42.86	18	18.00	0.00
64.29	12	12.00	0.00
85.71	17	17.00	0.00
107.14	8	8.00	0.00
128.57	17	17.00	0.00
150.00	9	9.00	0.00
-150.00	31	31.00	0.00
-128.57	53	53.00	0.00
-107.14	79	79.00	0.00
-85.71	66	66.00	0.00
-64.29	51	51.00	0.00
-42.86	39	39.00	0.00
-21.43	33	33.00	0.00
0.00	19	19.00	0.00
21.43	13	13.00	0.00
42.86	12	12.00	0.00
64.29	19	19.00	0.00
85.71	11	11.00	0.00
107.14	14	14.00	0.00
128.57	6	6.00	0.00
150.00	13	13.00	0.00
-150.00	34	32.50	1.50
-128.57	64	58.50	5.50
-107.14	63	71.00	8.00
-85.71	78	72.00	6.00
-64.29	68	59.50	8.50
-42.86	53	46.00	7.00
-21.43	38	35.50	2.50
0.00	33	26.00	7.00
21.43	24	18.50	5.50
42.86	16	14.00	2.00
64.29	12	15.50	3.50
85.71	7	9.00	2.00
107.14	7	10.50	3.50
128.57	14	10.00	4.00
150.00	11	12.00	1.00
-150.00	48	37.67	5.24
-128.57	78	65.00	7.23
-107.14	78	73.33	5.17
-85.71	66	70.00	4.00
-64.29	63	60.67	5.04
-42.86	49	47.00	4.16
-21.43	30	33.67	2.33
0.00	25	25.67	4.06
21.43	20	19.00	3.21
42.86	21	16.33	2.60
64.29	12	14.33	2.33
85.71	8	8.67	1.20
107.14	14	11.67	2.33
128.57	10	10.00	2.31
150.00	3	9.00	3.06
-150.00	34	36.75	3.82
-128.57	71	66.50	5.33
-107.14	86	76.50	4.84
-85.71	64	68.50	3.20
-64.29	66	62.00	3.81
-42.86	50	47.75	3.04
-21.43	32	33.25	1.70
0.00	24	25.25	2.90
21.43	10	16.75	3.20
42.86	14	15.75	1.93
64.29	7	12.50	2.47
85.71	8	8.50	0.87
107.14	10	11.25	1.70
128.57	24	13.50	3.86
150.00	10	9.25	2.17
-150.00	38	37.00	2.97
-128.57	53	63.80	4.93
-107.14	73	75.80	3.81
-85.71	61	67.00	2.90
-64.29	51	59.80	3.68
-42.86	54	49.00	2.66
-21.43	39	34.40	1.75
0.00	25	25.20	2.24
21.43	29	19.20	3.48
42.86	14	15.40	1.54
64.29	18	13.60	2.20
85.71	13	9.40	1.12
107.14	8	10.60	1.47
128.57	14	13.60	2.99
150.00	15	10.40	2.04
-150.00	45	38.33	2.76
-128.57	61	63.33	4.06
-107.14	75	75.67	3.12
-85.71	63	66.33	2.46
-64.29	66	60.83	3.18
-42.86	51	49.33	2.20
-21.43	35	34.50	1.43
0.00	30	26.00	2.00
21.43	15	18.50	2.93
42.86	16	15.50	1.26
64.29	12	13.33	1.82
85.71	6	8.83	1.08
107.14	14	11.17	1.33
128.57	11	13.17	2.48
150.00	9	10.17	1.68
-150.00	42	38.86	2.39
-128.57	67	63.86	3.47
-107.14	59	73.29	3.55
-85.71	50	64.00	3.12
-64.29	55	60.00	2.81
-42.86	54	50.00	1.98
-21.43	33	34.29	1.23
0.00	22	25.43	1.78
21.43	21	18.86	2.50
42.86	16	15.57	1.07
64.29	5	12.14	1.94
85.71	8	8.71	0.92
107.14	14	11.57	1.19
128.57	11	12.86	2.12
150.00	11	10.29	1.43
-150.00	43	39.38	2.14
-128.57	62	63.62	3.01
-107.14	73	73.25	3.07
-85.71	61	63.62	2.73
-64.29	46	58.25	3.00
-42.86	54	50.50	1.78
-21.43	39	34.88	1.22
0.00	31	26.12	1.69
21.43	17	18.62	2.18
42.86	25	16.75	1.50
64.29	17	12.75	1.79
85.71	6	8.38	0.86
107.14	16	12.12	1.17
128.57	7	12.12	1.98
150.00	12	10.50	1.25
