-150.00	20	20.00	0.00
-128.57	15	15.00	0.00
-107.14	30	30.00	0.00
-85.71	35	35.00	0.00
-64.29	42	42.00	0.00
-42.86	34	34.00	0.00
-21.43	30	30.00	0.00
0.00	39	39.00	0.00
21.43	30	30.00	0.00
42.86	30	30.00	0.00
64.29	23	23.00	0.00
85.71	26	26.00	0.00
107.14	21	21.00	0.00
128.57	15	15.00	0.00
150.00	14	14.00	0.00
-150.00	5	5.00	0.00
-128.57	20	20.00	0.00
-107.14	27	27.00	0.00
-85.71	41	41.00	0.00
-64.29	38	38.00	0.00
-42.86	58	58.00	0.00
-21.43	33	33.00	0.00
0.00	34	34.00	0.00
21.43	37	37.00	0.00
42.86	24	24.00	0.00
64.29	25	25.00	0.00
85.71	21	21.00	0.00
107.14	21	21.00	0.00
128.57	24	24.00	0.00
150.00	17	17.00	0.00
