-3.75	622	622.00	0.00
-3.21	878	878.00	0.00
-2.68	1187	1187.00	0.00
-2.14	1467	1467.00	0.00
-1.61	1501	1501.00	0.00
-1.07	1596	1596.00	0.00
-0.54	1688	1688.00	0.00
0.00	1719	1719.00	0.00
0.54	1692	1692.00	0.00
1.07	1617	1617.00	0.00
1.61	1513	1513.00	0.00
2.14	1371	1371.00	0.00
2.68	1096	1096.00	0.00
3.21	895	895.00	0.00
3.75	676	676.00	0.00
-3.75	634	628.00	6.00
-3.21	891	884.50	6.50
-2.68	1129	1158.00	29.00
-2.14	1494	1480.50	13.50
-1.61	1547	1524.00	23.00
-1.07	1616	1606.00	10.00
-0.54	1700	1694.00	6.00
0.00	1768	1743.50	24.50
0.54	1766	1729.00	37.00
1.07	1617	1617.00	0.00
1.61	1549	1531.00	18.00
2.14	1339	1355.00	16.00
2.68	1164	1130.00	34.00
3.21	865	880.00	15.00
3.75	690	683.00	7.00
0.00	1750	1750.00	0.00
3.75	680	680.00	0.00
7.50	114	114.00	0.00
0.00	1651	1651.00	0.00
0.54	1701	1701.00	0.00
1.07	1637	1637.00	0.00
1.61	1489	1489.00	0.00
2.14	1310	1310.00	0.00
2.68	1106	1106.00	0.00
3.21	948	948.00	0.00
3.75	657	657.00	0.00
4.29	449	449.00	0.00
4.82	266	266.00	0.00
5.36	171	171.00	0.00
5.89	112	112.00	0.00
6.43	91	91.00	0.00
6.96	90	90.00	0.00
7.50	115	115.00	0.00
0.00	1741	1696.00	45.00
0.54	1708	1704.50	3.50
1.07	1648	1642.50	5.50
1.61	1554	1521.50	32.50
2.14	1318	1314.00	4.00
2.68	1118	1112.00	6.00
3.21	890	919.00	29.00
3.75	644	650.50	6.50
4.29	489	469.00	20.00
