-4.00	238	238.00	0.00
-3.43	367	367.00	0.00
-2.86	577	577.00	0.00
-2.29	902	902.00	0.00
-1.71	1045	1045.00	0.00
-1.14	1254	1254.00	0.00
-0.57	1337	1337.00	0.00
-0.00	1396	1396.00	0.00
0.57	1415	1415.00	0.00
1.14	1331	1331.00	0.00
1.71	1164	1164.00	0.00
2.29	1032	1032.00	0.00
2.86	789	789.00	0.00
3.43	511	511.00	0.00
4.00	260	260.00	0.00
0.00	1388	1388.00	0.00
0.57	1469	1469.00	0.00
1.14	1373	1373.00	0.00
1.71	1259	1259.00	0.00
2.29	1017	1017.00	0.00
2.86	828	828.00	0.00
3.43	532	532.00	0.00
4.00	308	308.00	0.00
4.57	116	116.00	0.00
5.14	39	39.00	0.00
5.71	30	30.00	0.00
6.29	17	17.00	0.00
6.86	15	15.00	0.00
7.43	26	26.00	0.00
8.00	23	23.00	0.00
